"Rule ID","Description","Help","Help URL","Impact","Manual","Needs Review","IGT","Selector","Summary","Source Code","Tags","Found By","Test Title","Test URL","Share URL","Created At"
"input-button-name","Ensures input buttons have discernible text","Input buttons must have discernible text","https://dequeuniversity.com/rules/axe/4.3/input-button-name?application=AxeChrome","critical","No","No","","[""#content"",""#orcidFetch""]","Fix any of the following:
  Element has a value attribute and the value attribute is empty
  Element has no value attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""button"" name=""orcidFetch"" id=""orcidFetch"" class=""orcidBox"" onclick=""javascript:openCenterWin('./DotNetPopUps/OrcidPopUp.aspx?validate=1', 'OrcidVerification', 1, 1, 0, 0, 0, 0);"">","cat.name-role-value,wcag2a,wcag412,section508,section508.22.a","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.844Z"
"input-image-alt","Ensures <input type=""image""> elements have alternate text","Image buttons must have alternate text","https://dequeuniversity.com/rules/axe/4.3/input-image-alt?application=AxeChrome","critical","No","No","","[""#content"",""#pendo-image-badge-c9bee9bc""]","Fix any of the following:
  Element has no alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","<input type=""image"" id=""pendo-image-badge-c9bee9bc"" src=""https://pendo-static-5765583634825216.storage.googleapis.com/pkOpS4XkzjyKRZCMQRlKUeRIsKY/guide-media-91409186-5368-445a-9db4-a1f38cc0b691"" data-_pendo-image-1="""" class=""_pendo-image _pendo-badge-image"" style=""display: block; height: 24px; width: 20px; padding: 0px; margin: 0px; line-height: 1; border: none; box-shadow: rgb(136, 136, 136) 0px 0px 0px 0px; float: none; vertical-align: baseline;"">","cat.text-alternatives,wcag2a,wcag111,section508,section508.22.a,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.852Z"
"input-image-alt","Ensures <input type=""image""> elements have alternate text","Image buttons must have alternate text","https://dequeuniversity.com/rules/axe/4.3/input-image-alt?application=AxeChrome","critical","No","No","","[""#content"",""#pendo-image-badge-dc52cc03""]","Fix any of the following:
  Element has no alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","<input type=""image"" id=""pendo-image-badge-dc52cc03"" src=""https://pendo-static-5765583634825216.storage.googleapis.com/qbs9JSA5p9prZrF_uTZTObI4t8g/guide-media-c40a9d00-2a43-40e6-9e3b-f3ce995ddeac"" data-_pendo-image-1="""" class=""_pendo-image _pendo-badge-image"" style=""display: block; height: 24px; width: 20px; padding: 0px; margin: 0px; line-height: 1; border: none; box-shadow: rgb(136, 136, 136) 0px 0px 0px 0px; float: none; vertical-align: baseline;"">","cat.text-alternatives,wcag2a,wcag111,section508,section508.22.a,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.859Z"
"input-image-alt","Ensures <input type=""image""> elements have alternate text","Image buttons must have alternate text","https://dequeuniversity.com/rules/axe/4.3/input-image-alt?application=AxeChrome","critical","No","No","","[""#content"",""#pendo-image-badge-70d40ed2""]","Fix any of the following:
  Element has no alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","<input type=""image"" id=""pendo-image-badge-70d40ed2"" src=""https://pendo-static-5765583634825216.storage.googleapis.com/PrfjOk9iDuSMlUW_43s8RTg80eM/guide-media-2e0f3c51-cfde-4ce7-9d5c-9899c6d5af10"" data-_pendo-image-1="""" class=""_pendo-image _pendo-badge-image"" style=""display: block; height: 24px; width: 20px; padding: 0px; margin: 0px; line-height: 1; border: none; box-shadow: rgb(136, 136, 136) 0px 0px 0px 0px; float: none; vertical-align: baseline;"">","cat.text-alternatives,wcag2a,wcag111,section508,section508.22.a,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.865Z"
"input-image-alt","Ensures <input type=""image""> elements have alternate text","Image buttons must have alternate text","https://dequeuniversity.com/rules/axe/4.3/input-image-alt?application=AxeChrome","critical","No","No","","[""#content"",""#pendo-image-badge-9ab906a7""]","Fix any of the following:
  Element has no alt attribute
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute","<input type=""image"" id=""pendo-image-badge-9ab906a7"" src=""https://pendo-static-5765583634825216.storage.googleapis.com/e1BClLteWri-4ek_GTLEr_DVVqc/guide-media-17f53295-7639-4008-9b3d-a4f2498a8933"" data-_pendo-image-1="""" class=""_pendo-image _pendo-badge-image"" style=""display: block; height: 24px; width: 20px; padding: 0px; margin: 0px; line-height: 1; border: none; box-shadow: rgb(136, 136, 136) 0px 0px 0px 0px; float: none; vertical-align: baseline;"">","cat.text-alternatives,wcag2a,wcag111,section508,section508.22.a,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.871Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#username""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" id=""username"" name=""username"" class=""req em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.877Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#password""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""password"" name=""password"" id=""password"" class=""req em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.886Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#password2""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""password"" name=""password2"" id=""password2"" class=""req em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.892Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#title""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""title"" id=""title"" class=""req em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.904Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#firstname""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""firstname"" id=""firstname"" class=""req em-insert-specialchars-input"" maxlength=""50"" value=""SMITH"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.917Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#middlename""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""middlename"" id=""middlename"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.923Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#lastname""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""lastname"" id=""lastname"" class=""req em-insert-specialchars-input"" maxlength=""50"" value=""CHOI"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.932Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#degree""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""degree"" id=""degree"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.941Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#nickname""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""nickname"" id=""nickname"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.947Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#telephone_number""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""telephone_number"" id=""telephone_number"" class=""txt em-insert-specialchars-input"" maxlength=""30"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.956Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#telephone2_number""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""telephone2_number"" id=""telephone2_number"" class=""txt em-insert-specialchars-input"" maxlength=""30"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.962Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""mobile\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""phone2_type"" type=""radio"" value=""mobile"" class=""radio"" checked="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.968Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""beeper\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""phone2_type"" type=""radio"" value=""beeper"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.973Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""home\""][name=\""phone2_type\""][type=\""radio\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""phone2_type"" type=""radio"" value=""home"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.979Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""work\""][name=\""phone2_type\""][type=\""radio\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""phone2_type"" type=""radio"" value=""work"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.985Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""asst\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""phone2_type"" type=""radio"" value=""asst"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.991Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#fax_number""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""fax_number"" id=""fax_number"" class=""txt em-insert-specialchars-input"" maxlength=""30"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:49.997Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#email_address""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""email_address"" id=""email_address"" class=""req em-insert-specialchars-input"" maxlength=""256"" value=""smithchoi0123@gmail.com"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.006Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#position""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""position"" id=""position"" class=""txt em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.013Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#Institution""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input class=""txt em-insert-specialchars-input ui-autocomplete-input"" name=""Institution"" type=""text"" id=""Institution"" value="""" autocomplete=""off"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.040Z"
